user_usage,cpu,23991.58,{"cpu":"0"},2025-09-26 12:06:55.861
nice_usage,cpu,61.1,{"cpu":"0"},2025-09-26 12:06:55.861
system_usage,cpu,12253.6,{"cpu":"0"},2025-09-26 12:06:55.861
idle_usage,cpu,816313.62,{"cpu":"0"},2025-09-26 12:06:55.861
iowait_usage,cpu,3705.72,{"cpu":"0"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"0"},2025-09-26 12:06:55.861
softirq_usage,cpu,1944.07,{"cpu":"0"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"0"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"0"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"0"},2025-09-26 12:06:55.861
user_usage,cpu,23377.35,{"cpu":"1"},2025-09-26 12:06:55.861
nice_usage,cpu,221.94,{"cpu":"1"},2025-09-26 12:06:55.861
system_usage,cpu,10476.03,{"cpu":"1"},2025-09-26 12:06:55.861
idle_usage,cpu,820963.08,{"cpu":"1"},2025-09-26 12:06:55.861
iowait_usage,cpu,3692.75,{"cpu":"1"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"1"},2025-09-26 12:06:55.861
softirq_usage,cpu,1425.43,{"cpu":"1"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"1"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"1"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"1"},2025-09-26 12:06:55.861
user_usage,cpu,21573.32,{"cpu":"2"},2025-09-26 12:06:55.861
nice_usage,cpu,3.56,{"cpu":"2"},2025-09-26 12:06:55.861
system_usage,cpu,11511.18,{"cpu":"2"},2025-09-26 12:06:55.861
idle_usage,cpu,821332.13,{"cpu":"2"},2025-09-26 12:06:55.861
iowait_usage,cpu,3861.63,{"cpu":"2"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"2"},2025-09-26 12:06:55.861
softirq_usage,cpu,1876.1,{"cpu":"2"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"2"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"2"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"2"},2025-09-26 12:06:55.861
user_usage,cpu,20482.98,{"cpu":"3"},2025-09-26 12:06:55.861
nice_usage,cpu,48.51,{"cpu":"3"},2025-09-26 12:06:55.861
system_usage,cpu,9982.04,{"cpu":"3"},2025-09-26 12:06:55.861
idle_usage,cpu,825163.34,{"cpu":"3"},2025-09-26 12:06:55.861
iowait_usage,cpu,3720.54,{"cpu":"3"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"3"},2025-09-26 12:06:55.861
softirq_usage,cpu,1443.93,{"cpu":"3"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"3"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"3"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"3"},2025-09-26 12:06:55.861
user_usage,cpu,20802.05,{"cpu":"4"},2025-09-26 12:06:55.861
nice_usage,cpu,9.69,{"cpu":"4"},2025-09-26 12:06:55.861
system_usage,cpu,11013.32,{"cpu":"4"},2025-09-26 12:06:55.861
idle_usage,cpu,822878.88,{"cpu":"4"},2025-09-26 12:06:55.861
iowait_usage,cpu,3877.6,{"cpu":"4"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"4"},2025-09-26 12:06:55.861
softirq_usage,cpu,1879.49,{"cpu":"4"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"4"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"4"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"4"},2025-09-26 12:06:55.861
user_usage,cpu,19860.39,{"cpu":"5"},2025-09-26 12:06:55.861
nice_usage,cpu,71.05,{"cpu":"5"},2025-09-26 12:06:55.861
system_usage,cpu,9852.49,{"cpu":"5"},2025-09-26 12:06:55.861
idle_usage,cpu,825913.53,{"cpu":"5"},2025-09-26 12:06:55.861
iowait_usage,cpu,3777.33,{"cpu":"5"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"5"},2025-09-26 12:06:55.861
softirq_usage,cpu,1438.12,{"cpu":"5"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"5"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"5"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"5"},2025-09-26 12:06:55.861
user_usage,cpu,20433.29,{"cpu":"6"},2025-09-26 12:06:55.861
nice_usage,cpu,85.22,{"cpu":"6"},2025-09-26 12:06:55.861
system_usage,cpu,10865.96,{"cpu":"6"},2025-09-26 12:06:55.861
idle_usage,cpu,823335.68,{"cpu":"6"},2025-09-26 12:06:55.861
iowait_usage,cpu,3939.01,{"cpu":"6"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"6"},2025-09-26 12:06:55.861
softirq_usage,cpu,1871.25,{"cpu":"6"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"6"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"6"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"6"},2025-09-26 12:06:55.861
user_usage,cpu,19467.05,{"cpu":"7"},2025-09-26 12:06:55.861
nice_usage,cpu,60.97,{"cpu":"7"},2025-09-26 12:06:55.861
system_usage,cpu,9700.43,{"cpu":"7"},2025-09-26 12:06:55.861
idle_usage,cpu,826412.4,{"cpu":"7"},2025-09-26 12:06:55.861
iowait_usage,cpu,3891.31,{"cpu":"7"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"7"},2025-09-26 12:06:55.861
softirq_usage,cpu,1432.51,{"cpu":"7"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"7"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"7"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"7"},2025-09-26 12:06:55.861
user_usage,cpu,20165.35,{"cpu":"8"},2025-09-26 12:06:55.861
nice_usage,cpu,1.83,{"cpu":"8"},2025-09-26 12:06:55.861
system_usage,cpu,10728.18,{"cpu":"8"},2025-09-26 12:06:55.861
idle_usage,cpu,823726.74,{"cpu":"8"},2025-09-26 12:06:55.861
iowait_usage,cpu,3983.22,{"cpu":"8"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"8"},2025-09-26 12:06:55.861
softirq_usage,cpu,1832.43,{"cpu":"8"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"8"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"8"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"8"},2025-09-26 12:06:55.861
user_usage,cpu,19067.66,{"cpu":"9"},2025-09-26 12:06:55.861
nice_usage,cpu,74.79,{"cpu":"9"},2025-09-26 12:06:55.861
system_usage,cpu,9595.05,{"cpu":"9"},2025-09-26 12:06:55.861
idle_usage,cpu,826970.95,{"cpu":"9"},2025-09-26 12:06:55.861
iowait_usage,cpu,3854.52,{"cpu":"9"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"9"},2025-09-26 12:06:55.861
softirq_usage,cpu,1435.31,{"cpu":"9"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"9"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"9"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"9"},2025-09-26 12:06:55.861
user_usage,cpu,19880.02,{"cpu":"10"},2025-09-26 12:06:55.861
nice_usage,cpu,4.08,{"cpu":"10"},2025-09-26 12:06:55.861
system_usage,cpu,10648.27,{"cpu":"10"},2025-09-26 12:06:55.861
idle_usage,cpu,824339.84,{"cpu":"10"},2025-09-26 12:06:55.861
iowait_usage,cpu,3871.82,{"cpu":"10"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"10"},2025-09-26 12:06:55.861
softirq_usage,cpu,1847.56,{"cpu":"10"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"10"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"10"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"10"},2025-09-26 12:06:55.861
user_usage,cpu,18754.02,{"cpu":"11"},2025-09-26 12:06:55.861
nice_usage,cpu,38.23,{"cpu":"11"},2025-09-26 12:06:55.861
system_usage,cpu,9424.16,{"cpu":"11"},2025-09-26 12:06:55.861
idle_usage,cpu,827462.37,{"cpu":"11"},2025-09-26 12:06:55.861
iowait_usage,cpu,3917.77,{"cpu":"11"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"11"},2025-09-26 12:06:55.861
softirq_usage,cpu,1430.19,{"cpu":"11"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"11"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"11"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"11"},2025-09-26 12:06:55.861
user_usage,cpu,19753.71,{"cpu":"12"},2025-09-26 12:06:55.861
nice_usage,cpu,19.49,{"cpu":"12"},2025-09-26 12:06:55.861
system_usage,cpu,10223.91,{"cpu":"12"},2025-09-26 12:06:55.861
idle_usage,cpu,823154.62,{"cpu":"12"},2025-09-26 12:06:55.861
iowait_usage,cpu,3839.17,{"cpu":"12"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"12"},2025-09-26 12:06:55.861
softirq_usage,cpu,3291.67,{"cpu":"12"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"12"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"12"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"12"},2025-09-26 12:06:55.861
user_usage,cpu,18989.48,{"cpu":"13"},2025-09-26 12:06:55.861
nice_usage,cpu,49.66,{"cpu":"13"},2025-09-26 12:06:55.861
system_usage,cpu,9377.47,{"cpu":"13"},2025-09-26 12:06:55.861
idle_usage,cpu,827471.05,{"cpu":"13"},2025-09-26 12:06:55.861
iowait_usage,cpu,3760.84,{"cpu":"13"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"13"},2025-09-26 12:06:55.861
softirq_usage,cpu,1413.09,{"cpu":"13"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"13"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"13"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"13"},2025-09-26 12:06:55.861
user_usage,cpu,17510.98,{"cpu":"14"},2025-09-26 12:06:55.861
nice_usage,cpu,1.7,{"cpu":"14"},2025-09-26 12:06:55.861
system_usage,cpu,9297.36,{"cpu":"14"},2025-09-26 12:06:55.861
idle_usage,cpu,820468.1,{"cpu":"14"},2025-09-26 12:06:55.861
iowait_usage,cpu,3828.19,{"cpu":"14"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"14"},2025-09-26 12:06:55.861
softirq_usage,cpu,9857.77,{"cpu":"14"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"14"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"14"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"14"},2025-09-26 12:06:55.861
user_usage,cpu,18312.88,{"cpu":"15"},2025-09-26 12:06:55.861
nice_usage,cpu,13.93,{"cpu":"15"},2025-09-26 12:06:55.861
system_usage,cpu,9431.96,{"cpu":"15"},2025-09-26 12:06:55.861
idle_usage,cpu,828092.1,{"cpu":"15"},2025-09-26 12:06:55.861
iowait_usage,cpu,3731.87,{"cpu":"15"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"15"},2025-09-26 12:06:55.861
softirq_usage,cpu,1431.88,{"cpu":"15"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"15"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"15"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"15"},2025-09-26 12:06:55.861
user_usage,cpu,19521.99,{"cpu":"16"},2025-09-26 12:06:55.861
nice_usage,cpu,11.32,{"cpu":"16"},2025-09-26 12:06:55.861
system_usage,cpu,10519.24,{"cpu":"16"},2025-09-26 12:06:55.861
idle_usage,cpu,824506.67,{"cpu":"16"},2025-09-26 12:06:55.861
iowait_usage,cpu,3905.52,{"cpu":"16"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"16"},2025-09-26 12:06:55.861
softirq_usage,cpu,1962.54,{"cpu":"16"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"16"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"16"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"16"},2025-09-26 12:06:55.861
user_usage,cpu,18214.16,{"cpu":"17"},2025-09-26 12:06:55.861
nice_usage,cpu,75.57,{"cpu":"17"},2025-09-26 12:06:55.861
system_usage,cpu,9441.17,{"cpu":"17"},2025-09-26 12:06:55.861
idle_usage,cpu,828153.12,{"cpu":"17"},2025-09-26 12:06:55.861
iowait_usage,cpu,3731.63,{"cpu":"17"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"17"},2025-09-26 12:06:55.861
softirq_usage,cpu,1433.47,{"cpu":"17"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"17"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"17"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"17"},2025-09-26 12:06:55.861
user_usage,cpu,19416.2,{"cpu":"18"},2025-09-26 12:06:55.861
nice_usage,cpu,51.52,{"cpu":"18"},2025-09-26 12:06:55.861
system_usage,cpu,10529.24,{"cpu":"18"},2025-09-26 12:06:55.861
idle_usage,cpu,824665.89,{"cpu":"18"},2025-09-26 12:06:55.861
iowait_usage,cpu,3874.47,{"cpu":"18"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"18"},2025-09-26 12:06:55.861
softirq_usage,cpu,1940.83,{"cpu":"18"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"18"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"18"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"18"},2025-09-26 12:06:55.861
user_usage,cpu,18041.91,{"cpu":"19"},2025-09-26 12:06:55.861
nice_usage,cpu,26.94,{"cpu":"19"},2025-09-26 12:06:55.861
system_usage,cpu,9354.48,{"cpu":"19"},2025-09-26 12:06:55.861
idle_usage,cpu,828365.71,{"cpu":"19"},2025-09-26 12:06:55.861
iowait_usage,cpu,3861.87,{"cpu":"19"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"19"},2025-09-26 12:06:55.861
softirq_usage,cpu,1433.92,{"cpu":"19"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"19"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"19"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"19"},2025-09-26 12:06:55.861
user_usage,cpu,14760.98,{"cpu":"20"},2025-09-26 12:06:55.861
nice_usage,cpu,2.01,{"cpu":"20"},2025-09-26 12:06:55.861
system_usage,cpu,7745.16,{"cpu":"20"},2025-09-26 12:06:55.861
idle_usage,cpu,818167.63,{"cpu":"20"},2025-09-26 12:06:55.861
iowait_usage,cpu,3972.36,{"cpu":"20"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"20"},2025-09-26 12:06:55.861
softirq_usage,cpu,16869.04,{"cpu":"20"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"20"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"20"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"20"},2025-09-26 12:06:55.861
user_usage,cpu,18186.52,{"cpu":"21"},2025-09-26 12:06:55.861
nice_usage,cpu,42.34,{"cpu":"21"},2025-09-26 12:06:55.861
system_usage,cpu,9283.4,{"cpu":"21"},2025-09-26 12:06:55.861
idle_usage,cpu,828331.39,{"cpu":"21"},2025-09-26 12:06:55.861
iowait_usage,cpu,3829.38,{"cpu":"21"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"21"},2025-09-26 12:06:55.861
softirq_usage,cpu,1433.37,{"cpu":"21"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"21"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"21"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"21"},2025-09-26 12:06:55.861
user_usage,cpu,19631.45,{"cpu":"22"},2025-09-26 12:06:55.861
nice_usage,cpu,1.27,{"cpu":"22"},2025-09-26 12:06:55.861
system_usage,cpu,10687.1,{"cpu":"22"},2025-09-26 12:06:55.861
idle_usage,cpu,824510.83,{"cpu":"22"},2025-09-26 12:06:55.861
iowait_usage,cpu,3830.38,{"cpu":"22"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"22"},2025-09-26 12:06:55.861
softirq_usage,cpu,1963.51,{"cpu":"22"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"22"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"22"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"22"},2025-09-26 12:06:55.861
user_usage,cpu,18103.45,{"cpu":"23"},2025-09-26 12:06:55.861
nice_usage,cpu,15.67,{"cpu":"23"},2025-09-26 12:06:55.861
system_usage,cpu,9262.02,{"cpu":"23"},2025-09-26 12:06:55.861
idle_usage,cpu,828297.22,{"cpu":"23"},2025-09-26 12:06:55.861
iowait_usage,cpu,3936.26,{"cpu":"23"},2025-09-26 12:06:55.861
irq_usage,cpu,0.0,{"cpu":"23"},2025-09-26 12:06:55.861
softirq_usage,cpu,1433.28,{"cpu":"23"},2025-09-26 12:06:55.861
steal_usage,cpu,0.0,{"cpu":"23"},2025-09-26 12:06:55.861
guest_usage,cpu,0.0,{"cpu":"23"},2025-09-26 12:06:55.861
guest_nice_usage,cpu,0.0,{"cpu":"23"},2025-09-26 12:06:55.861
