user_usage,cpu,23046.34,{"cpu":"0"},2025-09-25 15:58:38.090
nice_usage,cpu,61.08,{"cpu":"0"},2025-09-25 15:58:38.090
system_usage,cpu,11954.87,{"cpu":"0"},2025-09-25 15:58:38.090
idle_usage,cpu,745243.35,{"cpu":"0"},2025-09-25 15:58:38.090
iowait_usage,cpu,3698.68,{"cpu":"0"},2025-09-25 15:58:38.090
irq_usage,cpu,0.0,{"cpu":"0"},2025-09-25 15:58:38.090
softirq_usage,cpu,1942.84,{"cpu":"0"},2025-09-25 15:58:38.090
steal_usage,cpu,0.0,{"cpu":"0"},2025-09-25 15:58:38.090
guest_usage,cpu,0.0,{"cpu":"0"},2025-09-25 15:58:38.090
guest_nice_usage,cpu,0.0,{"cpu":"0"},2025-09-25 15:58:38.090
user_usage,cpu,22391.14,{"cpu":"1"},2025-09-25 15:58:38.090
nice_usage,cpu,221.82,{"cpu":"1"},2025-09-25 15:58:38.090
system_usage,cpu,10218.38,{"cpu":"1"},2025-09-25 15:58:38.090
idle_usage,cpu,749814.56,{"cpu":"1"},2025-09-25 15:58:38.090
iowait_usage,cpu,3687.69,{"cpu":"1"},2025-09-25 15:58:38.090
irq_usage,cpu,0.0,{"cpu":"1"},2025-09-25 15:58:38.090
softirq_usage,cpu,1424.45,{"cpu":"1"},2025-09-25 15:58:38.090
steal_usage,cpu,0.0,{"cpu":"1"},2025-09-25 15:58:38.090
guest_usage,cpu,0.0,{"cpu":"1"},2025-09-25 15:58:38.090
guest_nice_usage,cpu,0.0,{"cpu":"1"},2025-09-25 15:58:38.090
user_usage,cpu,20897.09,{"cpu":"2"},2025-09-25 15:58:38.090
nice_usage,cpu,3.56,{"cpu":"2"},2025-09-25 15:58:38.090
system_usage,cpu,11297.75,{"cpu":"2"},2025-09-25 15:58:38.090
idle_usage,cpu,749829.06,{"cpu":"2"},2025-09-25 15:58:38.090
iowait_usage,cpu,3850.71,{"cpu":"2"},2025-09-25 15:58:38.090
irq_usage,cpu,0.0,{"cpu":"2"},2025-09-25 15:58:38.090
softirq_usage,cpu,1874.95,{"cpu":"2"},2025-09-25 15:58:38.090
steal_usage,cpu,0.0,{"cpu":"2"},2025-09-25 15:58:38.090
guest_usage,cpu,0.0,{"cpu":"2"},2025-09-25 15:58:38.090
guest_nice_usage,cpu,0.0,{"cpu":"2"},2025-09-25 15:58:38.090
user_usage,cpu,19803.14,{"cpu":"3"},2025-09-25 15:58:38.090
nice_usage,cpu,48.51,{"cpu":"3"},2025-09-25 15:58:38.090
system_usage,cpu,9780.26,{"cpu":"3"},2025-09-25 15:58:38.090
idle_usage,cpu,753625.19,{"cpu":"3"},2025-09-25 15:58:38.090
iowait_usage,cpu,3715.01,{"cpu":"3"},2025-09-25 15:58:38.090
irq_usage,cpu,0.0,{"cpu":"3"},2025-09-25 15:58:38.090
softirq_usage,cpu,1442.87,{"cpu":"3"},2025-09-25 15:58:38.090
steal_usage,cpu,0.0,{"cpu":"3"},2025-09-25 15:58:38.090
